label,timestamp,duration,pkg,dram,socket
adult,1655799669.3373063,287554.897,8205851.0,1085734.0,0
adult,1655799670.043911,285160.935,8130717.0,1075284.0,0
adult,1655799670.7478082,284729.349,8110269.0,1058423.0,0
adult,1655799671.4507642,287572.802,8202005.0,1072515.0,0
adult,1655799672.1558633,284116.342,8096353.0,1058622.0,0
adult,1655799672.8559387,285907.501,8162577.0,1088166.0,0
adult,1655799673.5623746,285525.974,8138895.0,1060107.0,0
adult,1655799674.2623017,289815.84,8285196.0,1090278.0,0
adult,1655799674.9686651,283667.04,8098246.0,1057536.0,0
adult,1655799675.6678958,287355.051,8225625.0,1090799.0,0
adult,1655911256.9046853,293299.983,8349100.0,1108699.0,0
adult,1655911257.6340182,299786.352,8294779.0,1118047.0,0
adult,1655911258.3564694,290373.488,8208536.0,1090966.0,0
adult,1655911259.0699174,289201.017,8167338.0,1087876.0,0
adult,1655911259.7779002,290919.576,8232767.0,1108408.0,0
adult,1655911260.4887993,288823.559,8153849.0,1097132.0,0
adult,1655911261.195896,294066.633,8318583.0,1114575.0,0
adult,1655911261.9124029,288292.594,8163065.0,1087876.0,0
adult,1655911262.6197405,290909.197,8230875.0,1098326.0,0
adult,1655911263.3328817,289319.463,8201395.0,1106067.0,0
adult,1655913403.021853,292101.208,8314188.0,1096444.0,0
adult,1655913479.3649278,290967.99,8296487.0,1100513.0,0
adult,1655913480.1275718,288695.572,8259866.0,1079675.0,0
adult,1655913480.8846025,288786.109,8235025.0,1088702.0,0
adult,1655913481.6440592,289372.999,8287881.0,1099244.0,0
adult,1655913482.4017596,288705.957,8256571.0,1080899.0,0
adult,1655913483.1618032,288742.838,8234903.0,1093109.0,0
adult,1655913483.920737,289803.356,8299234.0,1108914.0,0
adult,1655913484.681857,291625.118,8363870.0,1101278.0,0
adult,1655913485.4446974,288342.122,8261759.0,1082826.0,0
adult,1655913486.198319,288955.181,8276224.0,1097576.0,0
