label,timestamp,duration,pkg,dram,socket
Energy_consumption,1655477783.019088,47971413.492,969364645.0,139878169.0,0
Energy_consumption,1655477830.9906785,31271474.035,887111437.0,118813068.0,0
Energy_consumption,1655477862.2623177,31227286.044,891376381.0,118367807.0,0
Energy_consumption,1655477893.4898605,31239862.515,886323597.0,118584165.0,0
Energy_consumption,1655477924.7299654,31220384.301,871660489.0,118526759.0,0
Energy_consumption,1655477955.950503,31160925.117,889590374.0,118366155.0,0
Energy_consumption,1655477987.1116085,31151885.088,873613608.0,118536628.0,0
Energy_consumption,1655478018.2636533,31210873.364,887863328.0,118872401.0,0
Energy_consumption,1655478049.4747174,31266216.187,884139338.0,118877466.0,0
Energy_consumption,1655478080.7411063,31144666.442,887039599.0,118252828.0,0
