label,timestamp,duration,pkg,dram,socket
Energy_consumption,1655478111.887292,31245707.81,904227971.0,118767658.0,0
Energy_consumption,1655478143.1331549,31353657.201,896208094.0,119545907.0,0
Energy_consumption,1655478174.4871125,31346763.676,907567257.0,119372711.0,0
Energy_consumption,1655478205.8340797,31231485.728,903407965.0,118934520.0,0
Energy_consumption,1655478237.065727,31223102.937,882648986.0,118884595.0,0
Energy_consumption,1655478268.289086,31236528.663,882919187.0,118810697.0,0
Energy_consumption,1655478299.5257587,31407902.839,882487671.0,119398507.0,0
Energy_consumption,1655478330.9339428,31257836.651,884931878.0,118921468.0,0
Energy_consumption,1655478362.191917,31218862.566,878253123.0,118682330.0,0
Energy_consumption,1655478393.4109528,31218844.438,902838753.0,118755035.0,0
