label,timestamp,duration,pkg,dram,socket
student,1655913480.0970824,14479.011,381652.0,53718.0,0
student,1655913480.8542504,14558.267,411376.0,57482.0,0
student,1655913481.6135585,14714.44,411193.0,57497.0,0
student,1655913482.3715913,14508.817,412353.0,57559.0,0
student,1655913483.1314983,14556.574,381530.0,53673.0,0
student,1655913483.8905363,14462.674,382689.0,54070.0,0
student,1655913484.6515164,14602.327,409362.0,57849.0,0
student,1655913485.4145105,14457.712,412108.0,57329.0,0
student,1655913486.1682417,14434.639,410094.0,57467.0,0
student,1655913486.92745,14529.002,382628.0,53948.0,0
