label,timestamp,duration,pkg,dram,socket
Energy_consumption,1655465957.1233718,33385527.135,937233013.0,126874317.0,0
Energy_consumption,1655465990.5091023,33570244.747,936090499.0,128655741.0,0
Energy_consumption,1655466024.0795476,33623943.99,937699199.0,127858336.0,0
Energy_consumption,1655466057.7037354,33346213.88,960259504.0,126545473.0,0
Energy_consumption,1655466091.050102,33349224.146,935090380.0,127149442.0,0
Energy_consumption,1655466124.3996804,33468170.184,951259894.0,127355486.0,0
Energy_consumption,1655466157.8681216,33531202.422,934514148.0,127750150.0,0
Energy_consumption,1655466191.399519,33416305.332,928703677.0,127225360.0,0
Energy_consumption,1655466224.8159957,33562913.878,954445127.0,127740664.0,0
Energy_consumption,1655466258.3790784,33591532.356,941712799.0,128463451.0,0
