label,timestamp,duration,pkg,dram,socket
student,1655913480.1125615,14037.923,383483.0,53626.0,0
student,1655913480.8697124,13981.408,382873.0,53566.0,0
student,1655913481.6292071,13940.624,384826.0,53565.0,0
student,1655913482.3870218,13862.353,385070.0,53795.0,0
student,1655913483.14696,13931.786,380309.0,54055.0,0
student,1655913483.905927,13880.392,381652.0,53672.0,0
student,1655913484.6670194,13943.668,379759.0,53764.0,0
student,1655913485.429898,13888.39,355651.0,53612.0,0
student,1655913486.1836042,13817.262,380736.0,53718.0,0
student,1655913486.9429586,13751.405,382445.0,53535.0,0
