label,timestamp,duration,pkg,dram,socket
adult,1655799669.8518133,190697.808,5425218.0,712368.0,0
adult,1655799670.5554771,190943.45,5465501.0,720737.0,0
adult,1655799671.2584224,190989.7,5428392.0,707854.0,0
adult,1655799671.9627805,191427.129,5467455.0,714907.0,0
adult,1655799672.6651082,189414.249,5406541.0,714877.0,0
adult,1655799673.3689656,191762.606,5462388.0,720079.0,0
adult,1655799674.0720835,188830.276,5392931.0,708788.0,0
adult,1655799674.7775283,189750.465,5393418.0,706631.0,0
adult,1655799675.4770992,189368.861,5385606.0,697144.0,0
adult,1655799676.1808324,188933.856,5394152.0,700587.0,0
adult,1655911257.4408674,191699.451,5382799.0,712124.0,0
adult,1655911258.1628458,192120.423,5392931.0,719788.0,0
adult,1655911258.8758917,192486.674,5436387.0,727592.0,0
adult,1655911259.586871,189480.792,5340624.0,713071.0,0
adult,1655911260.2948542,192505.554,5422044.0,724271.0,0
adult,1655911261.0049577,189490.537,5360704.0,721166.0,0
adult,1655911261.7181184,192809.725,5438523.0,726521.0,0
adult,1655911262.4286797,189605.489,5348314.0,702209.0,0
adult,1655911263.1389012,192423.272,5448289.0,716024.0,0
adult,1655911263.850053,189482.325,5355027.0,711664.0,0
adult,1655913403.5444255,194958.236,5537827.0,735150.0,0
adult,1655913479.8846862,193530.104,5484972.0,729091.0,0
adult,1655913480.643402,191853.315,5436631.0,720798.0,0
adult,1655913481.4027271,192214.131,5456773.0,729091.0,0
adult,1655913482.1614351,191439.003,5460985.0,709828.0,0
adult,1655913482.9178119,194591.118,5519456.0,727729.0,0
adult,1655913483.6804612,191752.385,5466050.0,714051.0,0
adult,1655913484.4393306,193611.309,5464830.0,719130.0,0
adult,1655913485.201196,194212.733,5518174.0,726673.0,0
adult,1655913485.9598293,190012.482,5421190.0,713898.0,0
adult,1655913486.7152917,193756.654,5530015.0,729749.0,0
