label,timestamp,duration,pkg,dram,socket
Adult,1652110170.418298,717207.314,19617198.0,2605575.0,0
Adult,1652110171.1372085,669808.702,19117017.0,2530651.0,0
Adult,1652110171.8082452,694833.982,19448559.0,2564494.0,0
Adult,1652110172.5043437,671055.618,19126111.0,2511097.0,0
Adult,1652110173.176365,665841.644,19059949.0,2507869.0,0
Adult,1652110173.8439288,686853.322,19486583.0,2580682.0,0
Adult,1652110174.5317707,672331.905,19152233.0,2539418.0,0
Adult,1652110175.2058475,682785.845,19334667.0,2559247.0,0
Adult,1652110175.8898387,668286.322,19102368.0,2527667.0,0
Adult,1652110176.559346,682867.08,19401012.0,2584981.0,0
Adult,1652110177.2432346,675350.73,19248364.0,2540534.0,0
Adult,1652110177.9198751,680256.335,19311108.0,2550999.0,0
Adult,1652110178.6015177,672526.577,19196484.0,2537521.0,0
Adult,1652110179.2752922,668287.734,19128247.0,2535638.0,0
Adult,1652110179.9448001,683814.219,19416454.0,2575219.0,0
Adult,1652110180.6295822,668235.07,19134228.0,2507288.0,0
Adult,1652110181.2987955,680356.516,19312206.0,2560608.0,0
Adult,1652110181.9801369,685751.095,19437938.0,2552239.0,0
Adult,1652110182.667151,682418.587,19359142.0,2570415.0,0
Adult,1652110183.350572,698907.636,19754466.0,2597833.0,0
Adult,1652110184.0506744,680107.056,19331554.0,2559476.0,0
Adult,1652110184.7318144,687732.47,19447521.0,2563163.0,0
Adult,1652110185.4209325,691642.857,19615428.0,2595186.0,0
Adult,1652110186.1140194,687856.538,19469128.0,2567095.0,0
Adult,1652110186.803104,680822.609,19367504.0,2556599.0,0
Adult,1652110187.485261,690027.008,19532543.0,2576260.0,0
Adult,1652110188.1765325,684441.08,19425548.0,2565459.0,0
Adult,1652110188.8619142,685145.319,19487743.0,2562398.0,0
Adult,1652110189.548083,692040.275,19571849.0,2596915.0,0
Adult,1652110190.2410758,683762.114,19444897.0,2545017.0,0
Adult,1652110190.9258173,695786.107,19684215.0,2603816.0,0
Adult,1652110191.6226168,677994.867,19289257.0,2556982.0,0
Adult,1652110192.301591,687169.068,19477489.0,2570186.0,0
Adult,1652110192.989792,687009.641,19487804.0,2570843.0,0
Adult,1652110193.677782,687971.726,19532726.0,2577621.0,0
Adult,1652110194.3667808,690540.442,19570628.0,2587552.0,0
Adult,1652110195.0583005,681295.923,19416027.0,2535608.0,0
Adult,1652110195.740873,689303.285,19545421.0,2573491.0,0
Adult,1652110196.431152,691094.009,19714549.0,2593227.0,0
Adult,1652110197.1233022,684059.065,19417187.0,2565810.0,0
Adult,1652110197.8083525,689428.628,19527538.0,2566452.0,0
Adult,1652110198.498773,682674.766,19440929.0,2531110.0,0
Adult,1652110199.1824238,687655.329,19540355.0,2574408.0,0
Adult,1652110199.8711092,678446.93,19350963.0,2554198.0,0
Adult,1652110200.5505226,689931.422,19580272.0,2579075.0,0
Adult,1652110201.241521,686522.993,19562572.0,2581890.0,0
Adult,1652110201.9290085,690284.454,19610912.0,2569467.0,0
Adult,1652110202.6203208,676533.471,19317882.0,2531966.0,0
Adult,1652110203.2978597,666943.209,19181775.0,2526505.0,0
Adult,1652110203.9660006,686392.559,19476756.0,2557563.0,0
